sasdate,PC1,PC2,cluster
1968-10-01,0.17151392727018752,0.7217424566010928,0
1968-11-01,0.043308273649339535,0.24408993669231221,0
1968-12-01,0.2776561383268407,0.8252946706719465,0
1969-01-01,0.022426703814422664,0.40046876058525716,0
1969-02-01,0.5020937087959868,0.7131475043771212,0
1969-03-01,0.23949019522163378,0.39511566945608434,0
1969-04-01,0.0753884646775786,0.5359061932516554,0
1969-05-01,-0.22071581639551022,0.5021901615879327,0
1969-06-01,0.06155362762426741,-0.05088345875972527,0
1969-07-01,0.04208331849543431,0.18990551185636467,0
1969-08-01,-0.2214755471904916,0.5531525403104347,0
1969-09-01,0.2160464651846586,0.36370016134766797,0
1969-10-01,-0.021360451088000828,0.23909584335706083,0
1969-11-01,-0.3767780719919854,0.11290707987229302,0
1969-12-01,0.30571197190712246,0.8072129718731702,0
1970-01-01,0.05728120621907742,0.3757293730797162,0
1970-02-01,-0.38259859682315517,-0.08108292574032604,0
1970-03-01,-0.20158511947881144,-0.4222238058046411,0
1970-04-01,0.3180593385792563,1.391338369788257,0
1970-05-01,0.031746277364244645,0.30915005925289163,0
1970-06-01,-0.060581066530462246,0.1887020185248553,0
1970-07-01,-0.24167786368747224,0.03984466737299874,0
1970-08-01,0.13358633777524587,0.33280810307053843,0
1970-09-01,-0.03819080271474712,0.39490849046936477,0
1970-10-01,-0.02837883518302217,0.46950721745012886,0
1970-11-01,-0.6735087568607561,-0.5738086898876608,0
1970-12-01,-0.019823871518549686,-0.06506670778631815,0
1971-01-01,-0.10256858927196348,0.06232392543940091,0
1971-02-01,0.3012803330250686,0.7237006720509348,0
1971-03-01,-0.1905741883817226,0.4580796521794769,0
1971-04-01,0.20742709711660856,0.9540518850954082,0
1971-05-01,0.4945889708724538,0.8229476116763335,0
1971-06-01,0.049600360978098015,0.21815231351119038,0
1971-07-01,0.14302367246759834,0.5747769630845011,0
1971-08-01,-0.0013505131792128674,0.16325748278523103,0
1971-09-01,-0.28939816569516624,-0.2367820442220538,0
1971-10-01,-0.18620068519382862,-0.10579650107954057,0
1971-11-01,-0.07151688278859657,0.26252778558378626,0
1971-12-01,0.01942538648534351,-0.07756947780447318,0
1972-01-01,0.04163880679285938,0.36357651649864553,0
1972-02-01,0.8304573173741653,1.293925654272343,0
1972-03-01,0.19325937905690216,1.2421449289213862,0
1972-04-01,0.043938471008468545,0.13855464288269215,0
1972-05-01,-0.310582766607899,-0.1541011152259689,0
1972-06-01,0.024915229438360064,0.3945834100563805,0
1972-07-01,-0.024002597844900796,0.22804514359267708,0
1972-08-01,0.5247750992849,0.8009145222178434,0
1972-09-01,0.19732334402798132,0.39096588514844755,0
1972-10-01,0.012234582834213546,0.3695880735101734,0
1972-11-01,-0.38180941778133604,-0.16010575187537265,0
1972-12-01,0.1274446449397019,0.5969460092840347,0
1973-01-01,0.1460483325951384,0.6375650677756234,0
1973-02-01,-0.3796990437892678,0.08706355637067549,0
1973-03-01,0.05011515830746923,0.24389896411241355,0
1973-04-01,-0.07124341343539377,-0.017752891375531134,0
1973-05-01,-0.10190703215503741,0.6713251456501346,0
1973-06-01,0.039946317955435726,0.27835083647517134,0
1973-07-01,0.22484754049158254,1.0284080416743018,0
1973-08-01,0.3286906421035677,-0.33275954591380763,0
1973-09-01,-0.13677600740663884,0.18394224133970702,0
1973-10-01,-0.20763187787722415,-0.3448909649802723,0
1973-11-01,0.3099249254029654,0.7814813417380349,0
1973-12-01,-0.017114758425948236,0.2894440149292313,0
1974-01-01,2.7764836090518563,1.377768381702398,0
1974-02-01,-0.8978024867314566,-0.45191661573991254,0
1974-03-01,0.26345940622557484,0.9860707883521056,0
1974-04-01,0.2336786727711632,0.8494270559553933,0
1974-05-01,0.639996923337,0.5556813806354679,0
1974-06-01,-0.022622469380997018,0.20199650311159995,0
1974-07-01,0.16116066274032662,0.6103351172026775,0
1974-08-01,-0.43000540729727127,-0.5135579509373347,0
1974-09-01,-0.0015711678441083239,0.3914934656026418,0
1974-10-01,0.18949348932835003,0.07128159237237934,0
1974-11-01,-0.37286985556630714,0.25260205537567737,0
1974-12-01,-0.22080526522303978,0.0018982065146668364,0
1975-01-01,-0.0048313998618122606,0.020852826017417937,0
1975-02-01,-0.134246694868509,0.37709786491384384,0
1975-03-01,0.16095958658023624,0.6074012206160445,0
1975-04-01,0.3358493257991602,1.107351240854964,0
1975-05-01,0.8378798200261075,0.5948270998712063,0
1975-06-01,-0.008455861515086635,0.6840949872542073,0
1975-07-01,0.17001472789769925,0.5681809614875056,0
1975-08-01,0.2937981521982025,0.22989919819463758,0
1975-09-01,0.0357928176618319,0.36832589793149173,0
1975-10-01,-0.16675900152325085,-0.24894941538676973,0
1975-11-01,-0.0554558761199584,0.07323030533653332,0
1975-12-01,0.09789157908390611,0.7324344680720137,0
1976-01-01,-0.10740984545759912,-0.1447143329417937,0
1976-02-01,0.8459725281785646,0.9600823761464535,0
1976-03-01,0.03624913467471052,0.42880498890086377,0
1976-04-01,-0.05158770710116281,0.11630965459229327,0
1976-05-01,0.1737179285640211,0.9005687805286763,0
1976-06-01,-0.0365286376478008,0.02042914403000718,0
1976-07-01,-0.0387961116693695,-0.015372643366730266,0
1976-08-01,0.38050394731176657,0.6304878656059644,0
1976-09-01,0.33539625034621945,0.3211415074286493,0
1976-10-01,-0.11133267905604907,0.0217185367653481,0
1976-11-01,-0.17196575627003793,0.2491411946091538,0
1976-12-01,-0.22196659347263045,-0.21426986793606415,0
1977-01-01,0.2509414410423319,0.767985592182506,0
1977-02-01,0.17866846426345012,0.5115030690400703,0
1977-03-01,0.07049806431488284,0.27549596423593053,0
1977-04-01,0.0032934232113935335,0.254539006834118,0
1977-05-01,0.3463917752735464,0.9733104549297267,0
1977-06-01,-0.14673808000892233,-0.34374117305067575,0
1977-07-01,0.07043588080833525,0.3087621284237495,0
1977-08-01,0.2513156724433831,0.7183353959172767,0
1977-09-01,-0.029916643830764218,0.047275058809117615,0
1977-10-01,0.14787643161842629,0.4571603807962519,0
1977-11-01,-0.2301248731824625,-0.05955355779148763,0
1977-12-01,0.0864319844613716,0.36281385444677783,0
1978-01-01,0.10427442513467426,0.4937263897994177,0
1978-02-01,0.11718020035849333,0.30298035839714066,0
1978-03-01,-0.25554186169103954,0.022567949823296785,0
1978-04-01,0.32968275284009174,0.4906608694988779,0
1978-05-01,0.27306555263839255,0.6645165234215179,0
1978-06-01,-0.08003165725718461,0.07449860149484187,0
1978-07-01,0.24733395899058183,0.45350365892773553,0
1978-08-01,-0.28564487195945354,-0.0031640608327713673,0
1978-09-01,0.17263383705143956,0.45129064219168125,0
1978-10-01,0.10161546633628282,0.3941527840424555,0
1978-11-01,-0.10589508054593254,0.3248384321073776,0
1978-12-01,-0.43379822581098193,-0.21254186917375847,0
1979-01-01,0.40390561483534204,0.4497395042201691,0
1979-02-01,0.3501555767136102,0.3935719249722217,0
1979-03-01,-0.2333579608678895,0.07999775184139035,0
1979-04-01,-0.10639333984109925,0.1706234982499789,0
1979-05-01,0.6481637679205103,0.6703276391378513,0
1979-06-01,-0.07637808152448759,-0.021586985549153323,0
1979-07-01,0.1379594394931562,0.29367293383784343,0
1979-08-01,0.9872662584915688,0.8031397539729505,0
1979-09-01,0.5228687010942129,0.5952392818078407,0
1979-10-01,0.30945832758114705,1.2261273358990312,0
1979-11-01,0.27654853018284387,-0.46393434786132404,0
1979-12-01,0.027817528768227417,0.4998791656464179,0
1980-01-01,0.5561610572238882,0.4847123826127728,0
1980-02-01,0.9999856695742718,1.16790151953596,0
1980-03-01,-0.28154551948109635,0.8077994112354062,0
1980-04-01,-0.6684490581670834,-1.0917863573040212,0
1980-05-01,-0.9232033485073132,-2.530103329753375,0
1980-06-01,0.5411172664174035,1.7682276200579101,0
1980-07-01,0.49579084798534606,1.0813570421362537,0
1980-08-01,0.6392284059750057,1.2711845868190867,0
1980-09-01,0.4461356187146556,0.88445213060461,0
1980-10-01,0.27586064849670877,0.5765406269559507,0
1980-11-01,0.5135429869831254,0.8960309743213286,0
1980-12-01,-0.5779362899101909,-0.27456123473358973,0
1981-01-01,0.3385979653782168,-0.29192384552528244,0
1981-02-01,-0.18159547560564993,-0.5163366545121156,0
1981-03-01,0.07787206027950054,0.6555446144183359,0
1981-04-01,0.6461447152301205,1.339783372883916,0
1981-05-01,0.43289038299482036,0.9874613677690804,0
1981-06-01,-0.5878043442862194,-0.7430672325553834,0
1981-07-01,0.31363575336981747,0.42158715830839855,0
1981-08-01,0.35820159810668917,0.31153844974140316,0
1981-09-01,-0.18340909813695594,0.013162941121766868,0
1981-10-01,-0.2615135853284376,0.3619547197347714,0
1981-11-01,-0.9267377990619173,-0.9231060803887755,0
1981-12-01,0.15328200126623684,0.6469810848904181,0
1982-01-01,0.6062419736773136,1.4064080864202666,0
1982-02-01,-0.4499183074744636,0.14643094529284265,0
1982-03-01,-0.8681105558775943,-0.7336350229845825,0
1982-04-01,0.7274797238459578,0.6892778220611369,0
1982-05-01,0.26938655243553467,0.08992718353479988,0
1982-06-01,0.00901234381718976,0.45324152828663405,0
1982-07-01,-0.25767693585610385,-0.32920868716872,0
1982-08-01,-0.3755421263693764,-0.5123562397025322,0
1982-09-01,0.36566173785021694,1.2237430477227813,0
1982-10-01,-0.2794614515218472,-0.5393503968067556,0
1982-11-01,-0.32344269580200496,0.01652063865616028,0
1982-12-01,-0.23368759454456464,0.27926279451836755,0
1983-01-01,-0.15268809276396203,0.1150342526902254,0
1983-02-01,0.1313136024856297,0.4869612680612167,0
1983-03-01,0.37723566442800044,0.5833486433371333,0
1983-04-01,0.673172610038402,0.4393974399281569,0
1983-05-01,0.23262580835622426,0.2473185751205647,0
1983-06-01,0.3336510532832737,0.6948829095621669,0
1983-07-01,0.3481180665665684,0.5155624598573901,0
1983-08-01,0.010491528522800593,0.2908643574289826,0
1983-09-01,-0.09788802342789009,-0.08989467153835169,0
1983-10-01,-0.07168953114456518,0.1927561893897744,0
1983-11-01,0.139211029262539,0.2541771294762911,0
1983-12-01,0.23679366140961128,0.5037010222576802,0
1984-01-01,0.4380648345221079,0.36285083687162745,0
1984-02-01,-0.02467489736956326,0.18300941883734778,0
1984-03-01,0.4761986310295148,0.7122204900494264,0
1984-04-01,-0.12809353014356906,0.16331160213732168,0
1984-05-01,0.359736136315005,0.4323266063567081,0
1984-06-01,-0.05963670881516432,0.4455676032859969,0
1984-07-01,-0.1578283986048979,-0.08824185666444016,0
1984-08-01,0.06376053662036187,0.18280623564818926,0
1984-09-01,0.059597037278551604,-0.08180033224587886,0
1984-10-01,-0.47829496806644917,-0.533131134596209,0
1984-11-01,-0.18512541860942394,0.20740584273397525,0
1984-12-01,-0.5384835074081453,-0.29173699514651363,0
1985-01-01,0.31040372664014926,0.7898634038727737,0
1985-02-01,0.18374793955550905,0.3340929361829329,0
1985-03-01,0.2707713436215852,0.3552380524415573,0
1985-04-01,-0.02158418377726137,-0.11561199833541666,0
1985-05-01,-0.45535851760376,-0.20058293355210738,0
1985-06-01,-0.03470481729443204,-0.03513384732601037,0
1985-07-01,0.043576700855062746,0.6440867612043354,0
1985-08-01,-0.031884693403956374,-0.013903438455419683,0
1985-09-01,0.1249865011934985,0.23062244458992054,0
1985-10-01,-0.1545409651674379,0.09474342349813004,0
1985-11-01,0.15741806232767908,0.10830738716106515,0
1985-12-01,-0.33275706514452313,-0.017588255960964732,0
1986-01-01,-0.44450669120446995,-0.15845270513348783,0
1986-02-01,-1.4296871785677927,-0.5860714396872617,0
1986-03-01,-1.1316320683299383,-0.6545651664079426,0
1986-04-01,-0.12627111952041437,-0.11869844327816619,0
1986-05-01,0.7891808319659117,0.8299337799578719,0
1986-06-01,-0.060582459864855484,0.40142050306068877,0
1986-07-01,-0.8491267358887841,-0.6373711087971003,0
1986-08-01,0.6139779581750795,0.2731717497150285,0
1986-09-01,0.09636968529260108,0.290430596973457,0
1986-10-01,0.16086886138054182,0.5144957927961482,0
1986-11-01,-0.2159245555931092,0.11116013872426202,0
1986-12-01,0.1651799320695718,0.5001779809487711,0
1987-01-01,0.2864154968693546,-0.5045183801202751,0
1987-02-01,0.10198649987416036,0.2842174273365401,0
1987-03-01,0.24931707332834133,0.4879877387931023,0
1987-04-01,0.6609730156307871,0.9135594952061606,0
1987-05-01,0.364178292477733,0.66479790601251,0
1987-06-01,0.03458450744499804,-0.2977346360293524,0
1987-07-01,0.41485079363597355,0.33848685874230927,0
1987-08-01,0.16888576213030976,0.4993665566393925,0
1987-09-01,0.15127442385976778,0.6871512464000846,0
1987-10-01,-0.23610471628826815,-0.15127976101000712,0
1987-11-01,-0.8969979352267161,-0.8526762617049677,0
1987-12-01,0.11892081545618084,0.7149426263756876,0
1988-01-01,0.12338526110029062,0.1320552375231468,0
1988-02-01,-0.20593655983551254,-0.297031633438334,0
1988-03-01,0.2670804377149521,0.49653878552810704,0
1988-04-01,0.32696389188044134,0.5478692285539339,0
1988-05-01,0.3328169358564948,0.4352660842828427,0
1988-06-01,-0.13986317545135157,0.1128137074895408,0
1988-07-01,-0.19179635550955962,0.00813422527142934,0
1988-08-01,0.3641884873832577,0.4417844690189216,0
1988-09-01,-0.30671126410331107,-0.11487650918375242,0
1988-10-01,-0.32133744930286784,-0.16046253951545775,0
1988-11-01,0.09161531615671357,0.19722592521516427,0
1988-12-01,0.5656270592752463,0.560944962349797,0
1989-01-01,0.7229702343216461,0.45684685562186994,0
1989-02-01,-0.12932114356624846,0.04494201970178024,0
1989-03-01,0.35456089417670356,0.4343811230450743,0
1989-04-01,0.06817933760836356,-0.19359073879155683,0
1989-05-01,-0.2704465864376424,-0.11222013443834389,0
1989-06-01,-0.25614053155047856,-0.284051370652407,0
1989-07-01,-0.054225070272808575,0.03117635092304186,0
1989-08-01,-0.20456643588998494,0.06655916854309209,0
1989-09-01,0.6353178672657371,0.6490314949879739,0
1989-10-01,-0.1354938999009104,-0.08575633059829939,0
1989-11-01,-0.24915880585378716,-0.11428010307553108,0
1989-12-01,0.21488515541175715,0.2891858064683176,0
1990-01-01,0.6754100524244369,0.466540785172398,0
1990-02-01,-0.13017076089245075,0.280497406784767,0
1990-03-01,-0.01341945975727845,0.20644324797551356,0
1990-04-01,-0.05062645528830765,0.2369174980284615,0
1990-05-01,-0.23283049685239038,-0.041712493325957535,0
1990-06-01,-0.4114331275916613,-0.09192262740155052,0
1990-07-01,0.3033594720749926,0.12870704912056471,0
1990-08-01,0.5915976448242821,0.38405716452875865,0
1990-09-01,0.5319030000374573,0.40043982750715645,0
1990-10-01,-0.4005029276429147,-0.2852834867285087,0
1990-11-01,-0.36613014772590585,-0.18841877318334216,0
1990-12-01,-0.6931283045482745,-0.3682488009754098,0
1991-01-01,-0.23715816264006553,0.16717178633398022,0
1991-02-01,-0.45342896218770934,-0.2995551331390215,0
1991-03-01,1.1395297311210975,1.280995895580342,0
1991-04-01,-0.2110350883338826,-0.12287460872800679,0
1991-05-01,-0.10746880991793015,0.11910019854540488,0
1991-06-01,0.23740464308531603,0.5479249602947815,0
1991-07-01,0.21750915318097863,0.09528493955232892,0
1991-08-01,-0.18660051119250523,-0.15580059804259086,0
1991-09-01,-0.032588309841860764,-5.007326248389364e-05,0
1991-10-01,-0.16297106871947525,-0.05728001539428558,0
1991-11-01,-0.6993211986926348,-0.4654931109827252,0
1991-12-01,-0.6449670176403278,-0.279377305541187,0
1992-01-01,-0.08820967132733862,-0.04216556937293763,0
1992-02-01,0.36407300584835534,0.874261602928468,0
1992-03-01,0.5086774947313947,0.4302524517985369,0
1992-04-01,0.2600263032338024,0.029478306751145534,0
1992-05-01,0.2916857109925453,0.5877775695623966,0
1992-06-01,0.19696867968121942,0.011970065595679962,0
1992-07-01,-0.5860742956670854,-0.9022799408652136,0
1992-08-01,-0.08683162494047987,0.6362842943904945,0
1992-09-01,-0.035610908592931395,-0.1499768416763325,0
1992-10-01,-0.014361708145627473,0.10628153900372202,0
1992-11-01,0.7570738707586107,0.8715503470236384,0
1992-12-01,0.16917790204237865,-0.014935508544036663,0
1993-01-01,-0.11066337691600565,0.3226578890945516,0
1993-02-01,-0.20508831113249612,-0.2935341279518226,0
1993-03-01,-0.16638221356817,-0.03700155123864402,0
1993-04-01,0.029372615183076583,-0.11488839758013542,0
1993-05-01,-0.22034829042167683,0.19140433405596827,0
1993-06-01,-0.09210536156497258,0.07342313182326547,0
1993-07-01,-0.49417345969513937,-0.2675092926683177,0
1993-08-01,-0.031231126072831662,-0.02006337297353265,0
1993-09-01,-0.19622764271325757,-0.026792759631156644,0
1993-10-01,0.40215229985833995,0.09188287659642659,0
1993-11-01,0.04422534502065124,0.5085873206069856,0
1993-12-01,0.06176437884788791,0.1424322955717147,0
1994-01-01,0.5032700766664963,0.6182157457703251,0
1994-02-01,0.15342409118872546,0.3983599861116071,0
1994-03-01,0.2727655664544923,0.28776723609859084,0
1994-04-01,0.7260277270985374,0.8387401382481072,0
1994-05-01,0.4780205871241278,0.6334221444076494,0
1994-06-01,0.09687286401333282,-0.18435924208533053,0
1994-07-01,0.07857244744730416,-0.026196090721530178,0
1994-08-01,0.07399194792622094,0.2990762351430591,0
1994-09-01,0.03287334734238308,0.24246940191502286,0
1994-10-01,0.2628750066345754,0.15999717473971395,0
1994-11-01,0.24597472779401322,0.6902164787008606,0
1994-12-01,-0.05538484200410013,-0.21527031906480187,0
1995-01-01,0.3444811426663408,0.18705239088546308,0
1995-02-01,-0.15917746958575163,0.11528712950575759,0
1995-03-01,-0.3868137024970003,-0.49258118018267766,0
1995-04-01,0.33229200300625333,0.1982395798711098,0
1995-05-01,-0.3571716300043003,-0.3747073222181606,0
1995-06-01,-0.22416822144525353,-0.1826885919797699,0
1995-07-01,-0.008649919639844844,0.10336811985042133,0
1995-08-01,0.441537753286704,0.42633533649064015,0
1995-09-01,-0.488082193942817,-0.23877556889858367,0
1995-10-01,-0.1497210826111459,-0.0742302599563126,0
1995-11-01,0.008497865310256113,0.04560449964842901,0
1995-12-01,0.22325430709954056,-0.07954967225056968,0
1996-01-01,-0.11562852319627569,0.12474437074111948,0
1996-02-01,0.21251860047568005,-0.046294998172872394,0
1996-03-01,1.0758386353431202,1.1725048142185213,0
1996-04-01,0.43447616070516176,0.22277102014029262,0
1996-05-01,-0.26055335441747285,0.1187964311165703,0
1996-06-01,0.18434967352505335,0.32176617627586873,0
1996-07-01,0.26982413742575867,0.32570782820069244,0
1996-08-01,0.005417584321189191,-0.2540308304124934,0
1996-09-01,0.4883673058751536,0.5332368748704938,0
1996-10-01,0.15037658099794082,-0.1368498379733231,0
1996-11-01,-0.07661349500447891,-0.0078770753944207,0
1996-12-01,0.18322511166434696,0.1029831552515318,0
1997-01-01,0.28821385311315517,0.2921740357283493,0
1997-02-01,-0.22675108269735114,-0.11160115015170573,0
1997-03-01,0.09651171883746616,0.47723634451263136,0
1997-04-01,-0.0743579406640081,0.20341158829610062,0
1997-05-01,0.29926250552749445,-0.03776310927921696,0
1997-06-01,-0.14676015446863996,-0.08475384545553635,0
1997-07-01,0.2121386406826174,-0.0976507828441538,0
1997-08-01,-0.027660235098259916,0.13566568151957645,0
1997-09-01,0.11159499682143355,0.05258260123686267,0
1997-10-01,0.14009181945042556,-0.014024215656455197,0
1997-11-01,-0.15298410957409941,0.04143493458246598,0
1997-12-01,-0.5489198597177591,-0.31504366130014716,0
1998-01-01,-0.14736813628694603,-0.0036211239435645346,0
1998-02-01,0.2375550766132949,0.09568683426539157,0
1998-03-01,-0.24248110096347952,-0.07338867445064265,0
1998-04-01,0.36209079534249006,0.1459892654090199,0
1998-05-01,-0.17348797074052402,0.03397981619489,0
1998-06-01,-0.346625024192267,-0.1523886504207704,0
1998-07-01,0.12067663552563189,-0.025858339017556017,0
1998-08-01,-0.4277926719079249,-0.0158265621002736,0
1998-09-01,-0.31523735006261167,-0.42493175666340227,0
1998-10-01,-0.5009445759955917,-0.7432634724207099,0
1998-11-01,0.5103658815362702,0.5241552826332447,0
1998-12-01,-0.49780564069641875,-0.31251871645105816,0
1999-01-01,0.721447012635638,0.44501285072626906,0
1999-02-01,0.4801463369299642,0.6314627424225352,0
1999-03-01,0.743572734966008,0.3323490555594308,0
1999-04-01,0.5975050552621608,0.004154113840554091,0
1999-05-01,0.5350630520698434,0.5726650658925798,0
1999-06-01,0.3371830490811126,0.43076623182575424,0
1999-07-01,0.43269643064483226,0.18940313588976757,0
1999-08-01,0.14795278472208323,0.09585872372086666,0
1999-09-01,0.5677151030719573,0.3429866854922754,0
1999-10-01,-0.2845948444771709,-0.13010102681451868,0
1999-11-01,0.7809350281226229,0.38081568446639974,0
1999-12-01,0.33980375739180774,-0.09311101768324122,0
2000-01-01,0.8041277550677186,0.8711698989480776,0
2000-02-01,0.17345530752298696,0.1257478020960788,0
2000-03-01,-0.14417766278788594,-0.48005671994207616,0
2000-04-01,-0.522820879109955,-0.20839730278764404,0
2000-05-01,0.723841528468729,0.6711320147300921,0
2000-06-01,-0.009754002968249749,-0.30151729065288424,0
2000-07-01,-0.12819840503802463,-0.16786546591330895,0
2000-08-01,-0.013504961947338322,-0.14888993287218846,0
2000-09-01,0.28897972792047005,0.13176253120119477,0
2000-10-01,-0.2968337163037152,-0.02278821147144491,0
2000-11-01,0.2062777669433991,0.1655692306316808,0
2000-12-01,-1.544905472318202,-0.986951773416739,0
2001-01-01,-0.07123601201198851,-0.3816408109767828,0
2001-02-01,-0.3243264331080094,-0.22539307491290925,0
